MBLNR|MJAHR|BLDAT|BUDAT|WERKS|MATNR|MENGE|MEINS|ERFMG|ERFME|BWART|SHKZG|NETWR|WAERS|LIFNR|XBLNR
5951407176|2026|27102025|03072025|DE02  |MAT_412025_A|124.638|EA|124.638|EA|101|H|13911.09|EUR|000000112|PO-2025170
5325557336|2026|02092025|20042025|UK01  |MAT_981927_B|1511.899|L||L|101|S|641637.23|GBP|000005551|PO-2026222
5794250124|2026|17.07.2025|03062025|UK01  |RMF-LUB-949MT|697.674|L|697.674|L|101|S|234816.16|GBP|000005551|PO-2026908
5738198451|2026|09022025|20082025|IN01  |Z-LUBE-4687|863.294|L|863.294||501|S|357126.01|INR|000009981|
5646794400|2026|27052025|09012025|US02  |RMF-CHE-493MT|179.202|EA|179.202|EA|101|S|42633.68|USD|000002211|PO-2025379
5632910244|2026|26112025|08.12.2025|LON02 |MAT_567677_B|94.876|BOX|94.876|BOX|261|H|36200.34|GBP|000005551|PO-2026971
5704354063|2026|22.11.2025|31052025|MUM01 |Z-CHEM-4293|105.373|MT||MT|541|H|6986.66|INR|000004611|PO-2025239
5206031553|2026|10112025|30052025|CHI03 |Z-FUEL-9780|8098.003|L|8098.003|L|101|S|3513020.4|USD|000002211|
5422166949|2026|14102025|22032025|CHI03 |RMF-CHE-552L|830.955|L|830.955|L|101|S|409102.01|USD|000002212|
5700563790|2026|28012025|"=""11.07.2025"""|MUM01 |Z-CHEM-8326|63.187|L|63.187|L|101|S|10381.1|INR|000009981|PO-2025833
5040085817|2026|25102025|20102025|MUM01 |372131107449807956|1549.527|L||L|101|H|339452.47|INR|000009981|
5416066343|2026|31032025|15042025|US02  |071930190004562162|42522.366|L|42522.366|L|101|S|7397568.38|USD|000002212|PO-2025051
5205843407|2026|07032025|10112025|CHI03 |RMF-CHE-141KG|1639.115|L|1639.115|L|101|S|319799.38|USD|000002211|PO-2026838
5027322833|2026|14022025|19112025|LON02 |MAT_751504_REV1|9930.136|L|9930.136|L|101|H|4873629.71|GBP|000005551|PO-2026263
5217059090|2026|22092025|12052025|IN01  |MAT_308774_A|743.818|L|743.818|L|501|S|94810.51|INR|000009981|PO-2026939
5541670204|2026|08052025|11092025|IN01  |642329915638526487|19474.223|L|19474.223|L|102|H|7100410.4|INR|000009981|PO-2026827
5885471024|2026|15.04.2025|20062025|IN02  |MAT_534574_B|3830.214|L|3830.214|L|101|S|1286793.97|INR|000009981|PO-2026319
5082475693|2026|29072025|24082025|US01  |MAT_283490_REV2|314.503|EA|314.503|EA|101|H|153751.1|USD|000002212|PO-2026598
5078683738|2026|01062025|31.03.2025|US02  |873374064167159314|7726.401|L|7726.401||101|H|2498636.56|USD|000002211|PO-2026698
5478309497|2026|15062025|29112025|DEL05 |Z-STEEL-9483|9414.888|L|9414.888|L|101|H|540088.9|INR|000009981|PO-2026418
5071346937|2026|30012025|06032025|IN01  |MAT_355956_REV1|44077.072|L|44077.072|L|101|S|19674372.04|INR|000008821|
5154226808|2026|19102025|17072025|IN02  |MAT_585511_REV1|393.483|MT|393.483|MT|261|H|107833.83|INR|000009981|
5438021501|2026|18042025|15032025|IN01  |MAT_851545_REV1|4183.911|L|4183.911|L|101|H|562800.61|INR|000009981|PO-2026080
5403615754|2026|29112025|27052025|UK01  |172339139609628637|169.6|BOX|169.6|BOX|101|S|8897.64|GBP|000005551|PO-2025783
5423930342|2026|26012025|11052025|DEL05 |MAT_317002_B|280.476|MT|280.476|MT|261|H|49148.57|INR|000004611|
5377422890|2026|30112025|24-Dec-2025|IN02  |MAT_630148_B|5239.138|L|5239.138|L|122|S|567870.65|INR|000009981|PO-2025671
5524009595|2026|02/25/2025|01072025|LON02 |RMF-IND-248MT|921.505|L|921.505|L|101|S|120912.27|GBP|000005551|
5436274324|2026|09.04.2025|01092025|DE02  |874104520895683940|228.098|EA|228.098|EA|101|S|24877.48|EUR|000000223|
5618016251|2026|05012025|24072025|MUM01 |343990127708990257|7259.515|L|7259.515|L|101|S|1214953.0|INR|000009981|PO-2026063
5042443268|2026|30122025|17092025|LON02 |167080194992922632|575.331|L|575.331|L|101|H|247001.21|GBP|000005551|PO-2025514
5289552322|2026|29052025|17082025|MUM01 |RMF-DIE-104L|1012.476|L||L|101|H|353196.23|INR|000008821|PO-2026434
5837820147|2026|25122025|30122025|UK01  |Z-STEEL-4594|39389.03|L|39389.03|L|101|H|16776266.78|GBP|000005551|PO-2025649
5403730111|2026|06.04.2025|27082025|IN01  |197165188408680951|930.884|L||L|321|H|300267.34|INR|000009981|PO-2026630
5262270295|2026|17072025|15092025|FRA01 |Z-STEEL-1961|219.73|KG|219.73|KG|101|H|55575.29|EUR|000000112|PO-2025274
5070722508|2026|31122025|03042025|CHI03 |RMF-LUB-642L|181.793|HR|181.793|HR|122|S|69207.67|USD|000002212|
5249911289|2026|09112025|29062025|DE02  |597876331317734670|323.281|EA|323.281|EA|201|H|140382.23|EUR|000000223|PO-2026744
5959578724|2026|07112025|16052025|FRA01 |RMF-LUB-552MT|403.82|EA|403.82|EA|101|H|62748.93|EUR|000000223|PO-2026499
5281198922|2026|08.03.2025|02122025|DE01  |MAT_526585_REV1|379.137|KG|379.137|KG|261|S|112077.81|EUR|000000112|PO-2026064
5781622892|2026|08052025|16012025|DEL05 |RMF-CHE-893L|1335.206|L|1335.206|L|101|H|136137.34|INR|000009981|
5180842311|2026|21062025|20012025|DE01  |MAT_112274_B|11.557|EA|11.557|EA|101|S|4575.86|EUR|000000112|PO-2025028
5243439880|2026|14052025|25032025|FRA01 |MAT_125849_A|245.476|KG|245.476|KG|541|H|114825.56|EUR|000000112|
5201398032|2026|07012026|27.10.2025|DE01  |Z-CHEM-5355|451.139|KG|451.139|KG|101|H|45451.03|EUR|000000112|
5296922018|2026|18032025|31072025|IN02  |MAT_477045_A|246.441|L|246.441|L|101|S|97704.81|INR|000009981|PO-2025966
5003018599|2026|22082025|20052025|IN01  |MAT_436631_REV1|1317.608|L|1317.608|L|101|S|464639.17|INR|000009981|PO-2025061
5179951963|2026|30122025|02032025|IN01  |Z-STEEL-9982|1386.228|L|1386.228|L|101|H|165127.07|INR|000009981|
5027304859|2026|18012025|10082025|IN01  |RMF-DIE-842KG|440.472|L|440.472|L|101|H|74439.13|INR|000009981|PO-2026242
5535453744|2026|16042025|11012025|US02  |RMF-CHE-351KG|456.134|EA|456.134|EA|101|H|155979.42|USD|000002211|
5985285042|2026|04122025|11082025|IN01  |864101822631697190|141.412|BOX|141.412||101|H|20801.99|INR|000009981|PO-2026383
5744697536|2026|08082025|11072025|MUM01 |Z-CHEM-2100|565.252|L||L|261|H|39048.98|INR|000009981|PO-2026516
5928757638|2026|01022025|02.03.2025|FRA01 |RMF-IND-913L|333.103|KG|333.103|KG|101|S|132015.4|EUR|000000112|PO-2026991
5328016733|2026|07062025|09042025|DEL05 |354078021631425329|151.657|EA|151.657|EA|101|H|70040.09|INR|000008821|PO-2026876
5366406114|2026|12012026|26022025|IN02  |463724448280553005|1407.749|L|1407.749|L|101|H|446349.61|INR|000009981|PO-2025483
5384119266|2026|28022025|"=""13.10.2025"""|US02  |Z-LUBE-1543|222.908|EA|222.908||101|H|13983.12|USD|000002211|PO-2025146
5100493383|2026|17112025|28.05.2025|UK01  |Z-FUEL-9820|1028.524|L|1028.524|L|101|H|373982.17|GBP|000005551|PO-2025529
5111436324|2026|24072025|25062025|IN01  |MAT_630414_B|1286.392|L|1286.392|L|101|H|474453.11|INR|000009981|PO-2026730
5702541522|2026|04012026|27042025|US02  |Z-CHEM-7626|11150.258|L|11150.258|L|102|H|2557162.97|USD|000002211|PO-2025169
5320241284|2026|03012026|24-Apr-2025|DEL05 |MAT_953837_REV1|961.812|L|961.812|L|321|S|99699.48|INR|000009981|PO-2025283
5954196212|2026|02052025|09112025|DEL05 |RMF-CHE-651KG|1706.842|L|1706.842|L|101|S|128196.89|INR|000009981|PO-2025438
5360348319|2026|24052025|16032025|MUM01 |138400796791246810|4169.501|L|4169.501|L|101|H|430905.74|INR|000008821|
5063318437|2026|22.08.2025|07092025|US01  |MAT_441735_REV1|374.097|EA|374.097|EA|101|H|137750.29|USD|000002211|PO-2026167
5284597020|2026|12112025|25122025|US01  |RMF-DIE-807MT|4381.784|L|4381.784|L|101|S|2110955.99|USD|000002211|PO-2025649
5527670391|2026|06032025|23052025|MUM01 |Z-LUBE-7138|4016.925|L|4016.925|L|102|S|808744.67|INR|000009981|
5615933466|2026|07052025|20.08.2025|CHI03 |MAT_588661_REV2|393.968|HR|393.968|HR|101|S|20209.67|USD|000002211|PO-2026398
5294963284|2026|13112025|24042025|MUM01 |Z-FUEL-6146|474.456|L|474.456|L|541|S|235063.16|INR|000009981|PO-2025750
5579290452|2026|06112025|30092025|DE01  |Z-CHEM-6556|1766.385|L|1766.385|L|101|S|556277.37|EUR|000000223|
5153203338|2026|01122025|28032025|CHI03 |Z-STEEL-5343|562.011|L|562.011|L|101|S|125593.71|USD|000002211|
5900329493|2026|10012025|25122025|IN02  |Z-STEEL-6043|1872.552|L|1872.552||101|H|212830.84|INR|000004611|PO-2026077
5495270903|2026|21112025|27052025|US01  |MAT_470371_A|1484.96|L|1484.96|L|101|S|262062.6|USD|000002211|PO-2026960
5037106414|2026|18042025|"=""03.11.2025"""|LON02 |RMF-DIE-563KG|6527.351|L|6527.351|L|101|H|2857999.09|GBP|000005551|
5411746342|2026|01112025|24102025|UK01  |RMF-CHE-774KG|9742.059|L|9742.059|L|101|S|4869092.96|GBP|000005551|PO-2026304
5294282732|2026|27062025|13062025|DEL05 |MAT_856998_A|27.978|BOX|27.978|BOX|541|S|8855.2|INR|000009981|
5735792332|2026|24072025|25072025|MUM01 |Z-FUEL-5239|1086.306|L|1086.306|L|101|H|338102.16|INR|000009981|PO-2026272
5470049285|2026|07092025|14082025|UK01  |MAT_626968_REV1|1787.609|L|1787.609|L|101|S|497408.1|GBP|000005551|PO-2025895
5427026575|2026|30112025|07082025|US01  |MAT_832291_REV2|189.782|HR|189.782|HR|101|S|77518.98|USD|000002212|PO-2026836
5261392205|2026|27012025|02062025|IN01  |MAT_180500_REV2|299.562|L|299.562|L|101|H|61040.52|INR|000009981|PO-2025178
5065597605|2026|12072025|27072025|IN01  |581806743089708602|5905.932|L|5905.932|L|101|H|2242340.83|INR|000009981|
5645638421|2026|16122025|06052025|UK01  |627111335731915524|459.984|BOX||BOX|101|S|226960.97|GBP|000005551|PO-2025912
5660054513|2026|06.07.2025|03032025|CHI03 |Z-FUEL-1715|1496.656|L|1496.656||101|S|94026.63|USD|000002211|
5554713898|2026|04042025|01032025|DE02  |MAT_583960_REV2|32.621|EA|32.621|EA|501|S|9523.29|EUR|000000112|PO-2025700
5757027453|2026|13072025|11122025|CHI03 |MAT_935779_REV1|6407.925|L|6407.925|L|101|S|2840870.13|USD|000002211|PO-2026689
5316933205|2026|06072025|05/27/2025|CHI03 |RMF-LUB-652MT|1278.748|L|1278.748|L|501|S|325216.1|USD|000002211|PO-2026816
5718772914|2026|22052025|28102025|IN01  |RMF-CHE-644L|27459.399|L|27459.399|L|101|H|6183959.23|INR|000009981|PO-2025621
5072252384|2026|24082025|07102025|LON02 |163529869459580779|1645.843|L|1645.843|L|101|H|135364.47|GBP|000005551|PO-2025095
5306198477|2026|12012026|03022025|MUM01 |MAT_520593_B|66.56|L||L|101|H|3700.38|INR|000009981|PO-2026599
5373633067|2026|26042025|28092025|UK01  |MAT_802312_REV1|27960.633|L|27960.633|L|101|S|9850349.27|GBP|000005551|PO-2026149
5548351481|2026|08122025|02102025|DE02  |RMF-DIE-863L|269.862|EA|269.862|EA|101|S|53152.31|EUR|000000112|PO-2025692
5969574160|2026|24102025|"=""01.07.2025"""|DEL05 |660020276381746757|7275.72|L|7275.72|L|501|S|1445528.2|INR|000004611|
5716628278|2026|18062025|04042025|IN01  |Z-FUEL-6389|2131.03|L|2131.03||122|S|1041527.68|INR|000009981|PO-2026644
5594659341|2026|14092025|23112025|IN01  |RMF-DIE-859L|722.1|L|722.1|L|101|S|325962.17|INR|000009981|PO-2025032
5263470615|2026|08012026|14.05.2025|DE01  |132791287522718177|1629.896|L|1629.896|L|101|S|786366.14|EUR|000000112|PO-2025776
5831057004|2026|06052025|27.04.2025|IN01  |RMF-DIE-396MT|829.562|L|829.562|L|261|S|332276.09|INR|000009981|
5415804424|2026|30.08.2025|05042025|FRA01 |817619855492691652|450.526|KG|450.526|KG|261|S|195301.25|EUR|000000112|
5548175315|2026|06092025|29102025|DE02  |903692815422530573|7671.111|L|7671.111|L|541|H|3407409.3|EUR|000000112|PO-2026510
5178234747|2026|24.12.2025|09/27/2025|IN01  |MAT_204102_REV1|8562.374|L|8562.374|L|101|H|1408181.11|INR|000009981|PO-2026490
5011937950|2026|14052025|04022025|DEL05 |Z-STEEL-1667|1286.608|L|1286.608|L|101|S|203647.55|INR|000009981|PO-2025988
5908410057|2026|27032025|28092025|IN02  |770525274743823161|1512.334|L|1512.334|L|101|H|400601.42|INR|000004611|PO-2025942
5186641172|2026|11.04.2025|13.01.2025|IN02  |RMF-LUB-741MT|362.218|MT|362.218||101|S|58008.73|INR|000009981|PO-2025269
5561849604|2026|20062025|17112025|DE02  |Z-FUEL-9910|9334.412|L|9334.412|L|101|S|3880715.22|EUR|000000223|PO-2025855
5907164988|2026|10092025|23-Jan-2025|IN01  |047757623276339860|2972.948|L|2972.948|L|261|H|1321578.38|INR|000009981|PO-2026492
5198862002|2026|25052025|23042025|US01  |MAT_917156_B|1799.866|L||L|101|S|426761.18|USD|000002211|
5687870158|2026|26052025|28072025|US02  |RMF-LUB-617L|31.207|EA|31.207|EA|101|S|1955.93|USD|000002211|PO-2026591
5097083173|2026|14022025|29112025|LON02 |MAT_742362_REV2|4772.088|L|4772.088|L|101|S|2068576.07|GBP|000005551|PO-2025359
5104694528|2026|20112025|11.10.2025|MUM01 |Z-CHEM-3627|1937.573|L|1937.573|L|101|S|637379.61|INR|000004611|
5754449285|2026|23102025|03012026|DE01  |386711352391925747|248.711|KG|248.711|KG|261|S|100474.33|EUR|000000112|PO-2026261
5949631394|2026|21072025|26062025|DE01  |RMF-DIE-290KG|441.759|EA|441.759|EA|101|S|187561.26|EUR|000000112|PO-2026197
5226038346|2026|19062025|12072025|UK01  |MAT_989380_REV2|5769.631|L|5769.631|L|321|S|1970982.21|GBP|000005551|
5149624523|2026|13.06.2025|03122025|IN02  |RMF-LUB-556MT|9194.92|L|9194.92||101|S|4139969.51|INR|000009981|PO-2026642
5854498510|2026|14122025|09082025|CHI03 |550333636875605727|348.992|HR|348.992|HR|101|H|80032.74|USD|000002211|PO-2026655
5264781016|2026|14012026|27072025|DE01  |Z-CHEM-4852|825.336|L|825.336|L|101|S|227400.93|EUR|000000223|PO-2026365
5214001751|2026|27102025|10012025|US02  |MAT_239376_A|484.325|EA||EA|541|S|73413.06|USD|000002211|PO-2026877
5028939727|2026|28022025|21082025|LON02 |Z-CHEM-9745|154.876|BOX|154.876|BOX|541|H|75186.27|GBP|000005551|PO-2025409
5044253240|2026|01.08.2025|20.11.2025|US02  |RMF-LUB-835L|1814.965|L|1814.965|L|101|H|797765.48|USD|000002212|PO-2026644
5064787536|2026|02012025|14.11.2025|MUM01 |RMF-LUB-537MT|9837.346|L|9837.346|L|501|S|2857474.99|INR|000009981|PO-2026085
5982881350|2026|06/14/2025|15032025|DE01  |MAT_589535_B|32958.433|L|32958.433|L|541|H|11128906.72|EUR|000000223|PO-2025246
5018685644|2026|02.10.2025|28062025|MUM01 |Z-STEEL-2682|5490.098|L|5490.098|L|101|H|1708494.35|INR|000009981|PO-2025096
5671584695|2026|30072025|02112025|IN02  |315118050411147946|231.198|MT|231.198|MT|101|H|108507.8|INR|000009981|
5052574251|2026|22062025|13042025|DE02  |660320711357362003|486.736|KG|486.736||101|S|196030.74|EUR|000000223|PO-2025042
5613410557|2026|14112025|30092025|CHI03 |752951458516776281|306.216|EA|306.216|EA|101|H|51673.78|USD|000002211|PO-2026928
5501797192|2026|20052025|25032025|FRA01 |MAT_248651_REV1|1333.952|L|1333.952||101|S|609685.63|EUR|000000223|
5278492286|2026|22062025|23022025|MUM01 |RMF-LUB-320L|6620.072|L|6620.072|L|501|S|2539486.01|INR|000009981|PO-2026502
5190167885|2026|13072025|28072025|US02  |MAT_659315_B|374.462|HR||HR|541|S|125141.33|USD|000002212|
5658805634|2026|10102025|23102025|DE02  |747626309101335495|4382.966|L|4382.966|L|501|S|1499546.85|EUR|000000112|PO-2026223
5218582834|2026|24042025|19022025|UK01  |RMF-IND-172KG|526.355|L|526.355|L|101|S|208030.88|GBP|000005551|PO-2025239
5797074243|2026|02062025|05.10.2025|US02  |484296783286277876|156.102|HR|156.102|HR|101|S|15455.13|USD|000002212|PO-2025133
5766604050|2026|27092025|03.03.2025|DEL05 |RMF-LUB-272L|326.789|BOX|326.789|BOX|101|S|31172.39|INR|000009981|PO-2026971
5209358130|2026|18092025|21082025|US02  |417132844980179236|38067.026|L|38067.026|L|101|S|2660513.9|USD|000002212|
5389112592|2026|02102025|16112025|US01  |Z-FUEL-9855|578.022|L|578.022|L|101|H|115834.65|USD|000002211|
5362112066|2026|16.02.2025|19032025|DEL05 |MAT_960503_REV1|2995.003|L|2995.003|L|101|H|387837.21|INR|000009981|
5480178986|2026|24072025|23012026|LON02 |538952452779412331|1134.694|L|1134.694|L|261|S|538952.51|GBP|000005551|PO-2026856
5672369120|2026|22032025|19012026|IN01  |Z-LUBE-8900|691.276|L||L|201|H|229852.13|INR|000009981|PO-2025082
5118937503|2026|25-Mar-2025|01052025|IN01  |MAT_513175_A|1176.052|L|1176.052|L|321|S|152191.84|INR|000008821|
5494224260|2026|04022025|09112025|US01  |Z-LUBE-4064|311.151|EA|311.151|EA|101|S|152402.72|USD|000002211|PO-2025985
5617795244|2026|20012026|26122025|FRA01 |Z-FUEL-1415|134.591|KG||KG|261|H|33858.82|EUR|000000112|PO-2025293
5005683469|2026|12.04.2025|07032025|IN02  |Z-FUEL-4401|7212.629|L|7212.629|L|101|H|2331856.74|INR|000009981|
5505178039|2026|14082025|09112025|IN02  |RMF-LUB-202MT|6166.608|L|6166.608|L|101|H|850247.77|INR|000004611|PO-2025079
5094515039|2026|07022026|11072025|DE01  |Z-LUBE-9631|1107.178|L|1107.178|L|101|S|469313.35|EUR|000000223|PO-2026179
5284126001|2026|19042025|02072025|IN02  |Z-FUEL-7005|3134.172|L|3134.172|L|541|S|1435461.33|INR|000009981|PO-2025147
5217291534|2026|24042025|08012025|LON02 |935718057067507037|1230.264|L|1230.264|L|101|S|498984.34|GBP|000005551|PO-2026451
5742914224|2026|23122025|22042025|DE02  |RMF-IND-953KG|63.472|EA||EA|201|H|28322.06|EUR|000000223|
5754002691|2026|03072025|23.06.2025|CHI03 |Z-FUEL-6887|2470.465|L||L|101|S|343761.66|USD|000002212|PO-2025367
5828720925|2026|04.03.2025|07042025|UK01  |Z-CHEM-2473|3665.027|L|3665.027|L|501|H|1651683.27|GBP|000005551|PO-2026865
5849144548|2026|14112025|11012026|DE01  |MAT_541777_B|6027.689|L||L|101|S|2395580.45|EUR|000000112|PO-2026977
5017485425|2026|26112025|04.02.2025|IN01  |077391438235173056|49.591|BOX|49.591|BOX|101|H|24455.35|INR|000009981|PO-2026857
5867594448|2026|26052025|25012026|UK01  |RMF-CHE-962L|36628.171|L|36628.171|L|101|S|2142899.17|GBP|000005551|PO-2025407
5452600046|2026|10072025|28022025|DEL05 |140246126226746517|1276.716|L|1276.716|L|101|S|465894.1|INR|000009981|PO-2026099
5399002453|2026|19022025|14102025|US02  |Z-LUBE-2347|1125.792|L|1125.792||101|H|253107.64|USD|000002211|PO-2025905
5597079468|2026|24092025|06102025|DE02  |MAT_621485_A|1831.683|L|1831.683|L|101|S|672153.67|EUR|000000223|
5362054930|2026|19.12.2025|16032025|FRA01 |MAT_538202_REV2|31.901|KG|31.901|KG|101|S|13100.17|EUR|000000223|PO-2026138
5628529030|2026|02122025|25092025|IN01  |022639726484347211|9389.284|L|9389.284||101|H|3155933.84|INR|000009981|
5587257293|2026|06072025|23042025|US01  |988412037965416451|43919.285|L|43919.285|L|541|H|18240286.07|USD|000002211|PO-2025284
5509638589|2026|08022026|31122025|US01  |MAT_974881_REV2|1827.328|L|1827.328||122|H|645696.59|USD|000002211|PO-2025588
5847295045|2026|13042025|10012026|IN01  |306670202894498153|1544.345|L||L|101|S|174843.61|INR|000009981|PO-2025824
5731072348|2026|12052025|25062025|MUM01 |Z-FUEL-4579|7892.682|L|7892.682|L|101|S|1938954.71|INR|000009981|PO-2026094
5366367099|2026|10072025|05012025|MUM01 |Z-FUEL-3704|2514.711|L|2514.711|L|201|H|902376.26|INR|000004611|
5495314812|2026|26012026|04112025|DE01  |455677016705694437|384.61|KG|384.61||102|H|37014.82|EUR|000000223|PO-2025990
5795103693|2026|16072025|10062025|MUM01 |220401056584130069|1543.436|L|1543.436|L|261|H|172954.14|INR|000009981|PO-2025207
5669802667|2026|22052025|03012026|MUM01 |MAT_846987_REV2|428.612|L|428.612|L|101|S|161542.6|INR|000004611|PO-2026841
5646022521|2026|17112025|12082025|CHI03 |Z-STEEL-7697|31.147|EA|31.147|EA|201|S|14323.05|USD|000002212|PO-2025120
5594469522|2026|05092025|05022026|IN02  |MAT_260668_B|2978.563|L|2978.563|L|101|S|819985.93|INR|000009981|
5724478099|2026|19022025|24072025|DE01  |Z-STEEL-5323|1009.614|L|1009.614|L|101|S|253094.2|EUR|000000223|
5687276166|2026|07112025|10/01/2025|IN01  |RMF-CHE-809KG|66.045|BOX|66.045|BOX|102|H|32128.88|INR|000009981|
5191087580|2026|17092025|18112025|MUM01 |Z-LUBE-7845|821.389|L|821.389|L|122|S|129591.92|INR|000009981|
5969206944|2026|02062025|02102025|DE01  |333423760192547298|128.966|EA|128.966|EA|102|S|14302.36|EUR|000000112|PO-2026347
5716300215|2026|18082025|28072025|UK01  |MAT_167047_REV1|7810.368|L|7810.368|L|101|S|483129.24|GBP|000005551|
5776636033|2026|17062025|17112025|DEL05 |Z-LUBE-9548|2672.438|L||L|541|S|244718.04|INR|000009981|
5414464287|2026|23052025|27032025|UK01  |Z-LUBE-2130|19.962|BOX|19.962|BOX|101|S|6654.55|GBP|000005551|PO-2025437
5982077003|2026|23012026|21102025|MUM01 |Z-STEEL-3821|5266.064|L|5266.064|L|101|H|821933.54|INR|000009981|
5571045415|2026|15062025|09042025|US02  |MAT_240625_REV2|822.006|L|822.006|L|501|S|228199.33|USD|000002211|
5859185756|2026|03102025|18092025|IN01  |Z-FUEL-3808|374.948|MT|374.948|MT|501|S|62278.51|INR|000008821|PO-2026419
5109706815|2026|07122025|11022026|DE01  |MAT_901843_A|188.253|KG|188.253|KG|101|H|21373.26|EUR|000000112|PO-2025885
5080746176|2026|11092025|10032025|MUM01 |RMF-LUB-195L|467.808|BOX|467.808|BOX|101|H|24455.55|INR|000009981|
5825031304|2026|16042025|21082025|MUM01 |MAT_383437_REV1|91.537|EA|91.537|EA|101|S|10954.47|INR|000009981|PO-2025483
5120404744|2026|28112025|23092025|MUM01 |Z-CHEM-5057|39959.791|L|39959.791|L|101|S|8667375.88|INR|000009981|PO-2026237
5863809485|2026|01082025|30102025|IN01  |347887722772484653|119.613|L|119.613|L|201|S|58883.77|INR|000009981|PO-2026680
5194277984|2026|10-Aug-2025|04022026|MUM01 |MAT_536762_REV1|1980.372|L|1980.372|L|101|H|409775.73|INR|000009981|PO-2026845
5385638465|2026|07012025|17.07.2025|DEL05 |RMF-LUB-532L|128.783|BOX|128.783|BOX|102|S|15072.54|INR|000009981|PO-2026022
5463608785|2026|05102025|28.01.2025|IN01  |RMF-DIE-891L|153.077|L|153.077|L|101|H|14218.23|INR|000004611|PO-2026406
5453832846|2026|12022025|10032025|DEL05 |MAT_884568_A|352.832|MT|352.832|MT|122|S|27700.17|INR|000009981|PO-2026370
5978763031|2026|12042025|27.05.2025|LON02 |Z-STEEL-1743|777.378|L||L|101|S|176901.58|GBP|000005551|
5484307741|2026|23012026|15.02.2025|IN02  |747434774928404158|1689.911|L|1689.911|L|101|S|490566.43|INR|000009981|PO-2026713
5967326975|2026|08/03/2025|06022026|US02  |094796636529929888|1335.415|L|1335.415|L|101|H|299734.34|USD|000002211|
5939066391|2026|24082025|10052025|LON02 |RMF-DIE-954L|327.592|BOX|327.592|BOX|101|H|85346.51|GBP|000005551|PO-2025806
5839983182|2026|17112025|22012026|IN01  |RMF-IND-668KG|3166.053|L|3166.053|L|101|S|1315626.46|INR|000004611|PO-2025940
5257358650|2026|31052025|01122025|IN02  |Z-LUBE-1784|427.856|EA|427.856|EA|101|H|102598.51|INR|000004611|PO-2026958
5562659221|2026|18012025|25022025|MUM01 |MAT_409281_B|394.912|L|394.912|L|321|H|90718.38|INR|000009981|
5998140987|2026|29042025|05032025|UK01  |593446438582094200|1619.922|L|1619.922|L|101|H|432162.54|GBP|000005551|PO-2025429
5484796384|2026|23032025|28012026|LON02 |MAT_645524_REV2|1614.068|L|1614.068|L|101|H|336737.57|GBP|000005551|PO-2026163
5214010257|2026|22082025|18052025|LON02 |RMF-IND-624MT|4872.386|L|4872.386|L|261|S|2227788.55|GBP|000005551|
5716007143|2026|13062025|16102025|DEL05 |097884805200057430|375.845|EA|375.845|EA|122|H|43035.76|INR|000004611|
5726163276|2026|"=""18.06.2025"""|28092025|IN01  |MAT_119590_B|42.467|L|42.467|L|101|S|5272.52|INR|000009981|PO-2025518
5334311936|2026|02022025|31072025|IN02  |Z-STEEL-2517|1396.104|L|1396.104|L|101|H|385363.14|INR|000004611|PO-2025598
5817951941|2026|19022026|28092025|US01  |633098208883069249|21253.234|L|21253.234|L|201|S|5729625.65|USD|000002211|PO-2025210
5701514602|2026|06072025|20012026|US01  |RMF-LUB-995L|49.361|HR|49.361|HR|101|H|18631.0|USD|000002211|PO-2025317
5241333121|2026|13112025|29012026|US02  |RMF-DIE-460KG|516.768|L|516.768|L|201|H|218377.02|USD|000002211|
5738008964|2026|15042025|05.08.2025|DE01  |956086534905883863|196.75|KG|196.75||101|S|52825.48|EUR|000000112|PO-2025288
5124197239|2026|03032025|03072025|IN01  |459943046359858944|9888.095|L|9888.095|L|122|S|4246962.78|INR|000004611|PO-2025295
5810348239|2026|22.02.2026|05022026|IN02  |MAT_252006_A|393.629|MT|393.629||101|S|120605.75|INR|000009981|PO-2025380
5379879282|2026|22.08.2025|04072025|DEL05 |Z-CHEM-4669|1047.984|L|1047.984|L|201|S|183456.11|INR|000009981|
5355533293|2026|08072025|17062025|FRA01 |MAT_930529_REV2|489.225|EA|489.225|EA|101|H|101612.72|EUR|000000223|
5450617493|2026|02072025|28012025|FRA01 |MAT_613511_REV1|390.374|KG|390.374|KG|101|S|101973.62|EUR|000000112|PO-2025973
5222729219|2026|03042025|25012025|DE01  |Z-LUBE-7151|752.449|L|752.449|L|101|H|48472.56|EUR|000000223|PO-2025534
5559387649|2026|27062025|13.07.2025|IN02  |349728730590872454|1664.931|L||L|101|H|227522.42|INR|000009981|PO-2026173
5479009695|2026|20082025|10032025|DE02  |Z-FUEL-3064|419.128|EA|419.128|EA|541|S|187244.49|EUR|000000112|
5068587211|2026|19052025|17012026|IN02  |MAT_369762_A|361.262|BOX|361.262|BOX|501|S|76892.67|INR|000009981|PO-2026966
5779111794|2026|11082025|03082025|MUM01 |MAT_624427_A|20598.317|L||L|101|H|9623329.22|INR|000008821|PO-2025092
5790904479|2026|12032025|01052025|DEL05 |Z-LUBE-1107|462.567|MT|462.567|MT|101|H|77852.89|INR|000004611|PO-2026235
5998315371|2026|25042025|12042025|DE01  |472206330219871096|447.276|EA|447.276||541|H|51968.3|EUR|000000112|PO-2026941
