MBLNR|MJAHR|BLDAT|BUDAT|WERKS|MATNR|MENGE|MEINS|ERFMG|ERFME|BWART|SHKZG|NETWR|WAERS|LIFNR|XBLNR
5230901818|2025|26062025|25102025|LON02 |255008007642931803|1334.303|L|1334.303||101|H|141393.66|GBP|000005551|PO-2026980
5089053605|2025|18-Jun-2025|25042025|MUM01 |Z-LUBE-6256|69.888|EA|69.888|EA|101|H|5724.65|INR|000009981|
5359209064|2025|07062025|24022025|US02  |Z-FUEL-5526|384.014|HR|384.014|HR|101|H|89601.61|USD|000002211|PO-2025624
5831331981|2025|17062025|05102025|IN02  |Z-STEEL-8890|752.516|L|752.516||101|H|78411.62|INR|000009981|PO-2026616
5234431243|2025|23112025|25082025|IN02  |RMF-DIE-707KG|1894.069|L||L|201|H|808033.92|INR|000009981|PO-2026659
5397132687|2025|15122025|25062025|US01  |RMF-DIE-848L|1049.988|L|1049.988|L|101|S|325254.56|USD|000002211|
5052339883|2025|30112025|11/23/2025|UK01  |691775495765177457|224.273|BOX|224.273|BOX|101|S|62062.49|GBP|000005551|PO-2025083
5343417208|2025|07022025|15.08.2025|UK01  |MAT_124137_A|336.916|BOX|336.916|BOX|501|S|52049.41|GBP|000005551|PO-2026574
5263565274|2025|30082025|28082025|US02  |RMF-IND-626KG|1983.27|L|1983.27||541|H|713099.35|USD|000002212|
5589789263|2025|26102025|05122025|LON02 |RMF-IND-563KG|456.971|BOX|456.971|BOX|101|S|90966.7|GBP|000005551|PO-2026176
5291473177|2025|18022025|17022025|US01  |MAT_521668_REV2|1353.566|L|1353.566|L|101|S|262881.1|USD|000002212|PO-2025577
5417209059|2025|11.09.2025|05082025|MUM01 |RMF-LUB-824KG|3754.611|L|3754.611|L|101|S|931149.2|INR|000009981|
5090096509|2026|28042025|06082025|IN02  ||297.695|MT|297.695|MT|122|S|48105.45|INR|000004611|
5931467016|2026|18112025|01092025|MUM01 |RMF-CHE-221KG|216.857|EA|216.857|EA|541|H|21236.63|INR|000009981|PO-2026787
5244028971|2026|04082025|17042025|IN01  |MAT_889061_B|342.063|MT|342.063|MT|321|S|76446.84|INR|000009981|PO-2025058
5342562211|2026|22072025|17012025|LON02 |MAT_511424_A|8634.424|L|8634.424|L|101|S|2230877.07|GBP|000005551|PO-2026530
5535517975|2026|03032025|17022025|IN01  |MAT_196199_REV2|428.68|L|428.68|L|321|H|171414.66|INR|000004611|PO-2026912
5924131696|2026|08072025|27.12.2025|US02  |Z-CHEM-7597|1965.727|L|1965.727|L|321|S|569858.22|USD|000002211|PO-2026523
5114792344|2026|10042025|01042025|IN02  |MAT_785465_A|4937.459|L|4937.459|L|261|S|2276073.13|INR|000009981|PO-2025805
5394759155|2026|28062025|23072025|DEL05 |MAT_929058_REV2|757.68|L|757.68|L|101|S|309015.77|INR|000009981|PO-2026015
5992555067|2026|09032025|10122025|LON02 |816281890006187486|178.285|BOX|178.285|BOX|101|H|83095.17|GBP|000005551|PO-2025771
5683146537|2026|23.04.2025|24032025|LON02 |Z-LUBE-3498|855.669|L|855.669|L|101|S|170942.6|GBP|000005551|PO-2025554
5554176278|2026|06042025|02092025|US01  |MAT_719981_REV1|734.331|L|734.331|L|261|S|154570.19|USD|000002211|PO-2025605
5576026422|2026|22122025|15112025|LON02 |MAT_716281_B|65.599|BOX|65.599|BOX|101|H|28160.88|GBP|000005551|PO-2025629
5395444898|2026|29062025|"=""13.11.2025"""|UK01  |878166243155278803|159.13|BOX|159.13|BOX|101|S|41459.1|GBP|000005551|PO-2025626
5041803953|2026|01062025|17032025|UK01  |Z-STEEL-4617|3759.692|L|3759.692|L|101|S|344636.09|GBP|000005551|PO-2026701
5151955524|2026|14122025|13042025|UK01  |RMF-IND-256L|1469.418|L|1469.418|L|101|S|384623.34|GBP|000005551|
5551165432|2026|08042025|11082025|MUM01 |MAT_556548_A|107.952|MT|107.952|MT|101|H|22117.69|INR|000009981|PO-2025906
5020102287|2026|30032025|02022025|DEL05 |RMF-DIE-232MT|1139.498|L|1139.498|L|101|S|455615.51|INR|000004611|PO-2025992
5918302539|2026|25022025|30032025|LON02 |Z-CHEM-7643|5844.961|L||L|501|S|2075834.14|GBP|000005551|PO-2026350
5561544277|2026|17042025|28102025|CHI03 |727645097381104625|32.901|HR|32.901|HR|261|H|8771.42|USD|000002211|
5197464715|2026|14072025|08072025|UK01  |RMF-CHE-701L|16360.131|L|16360.131|L|321|S|7072595.89|GBP|000005551|PO-2025417
5938177121|2026|22022025|14042025|US02  |MAT_586113_REV1|1621.138|L|1621.138|L|501|S|182705.95|USD|000002211|PO-2026069
5040044146|2026|19032025|17122025|IN02  |RMF-CHE-992KG|883.813|L|883.813|L|101|S|303693.37|INR|000009981|PO-2025353
5087369415|2026|16.05.2025|25082025|LON02 |MAT_221424_A|1838.048|L|1838.048|L|101|H|644136.47|GBP|000005551|
5910527303|2026|23.07.2025|12082025|DEL05 |Z-CHEM-6993|222.084|L|222.084|L|101|S|88527.01|INR|000008821|
5132177184|2026|10032025|05082025|FRA01 |349076917436283583|434.848|KG|434.848|KG|101|S|107438.41|EUR|000000112|PO-2026690
5529398849|2026|26092025|17012025|CHI03 |MAT_548737_REV2|2048.127|L|2048.127|L|101|S|319753.87|USD|000002211|
5026908544|2026|11062025|24012025|US01  |MAT_524471_REV1|39374.322|L||L|541|H|15190152.86|USD|000002211|PO-2025601
5957698216|2026|19022025|05/13/2025|DE01  |870711991076934498|80.208|KG|80.208|KG|201|S|12007.83|EUR|000000112|PO-2026164
5671376927|2026|13072025|08032025|IN01  |MAT_305920_A|1770.925|L|1770.925|L|101|H|881133.54|INR|000009981|
5057766808|2026|31.05.2025|28102025|LON02 |658163100779579099|1153.925|L|1153.925|L|101|S|58322.52|GBP|000005551|PO-2026076
5160075412|2026|02.01.2026|12072025|MUM01 |RMF-IND-609KG|1990.171|L|1990.171|L|101|H|614717.05|INR|000009981|PO-2026068
5459257796|2026|09102025|23052025|IN01  |RMF-IND-114KG|386.136|L|386.136|L|501|S|83406.3|INR|000009981|PO-2025003
5577898691|2026|03062025|22062025|IN02  |Z-CHEM-7310|183.512|L|183.512|L|101|S|41313.64|INR|000009981|
5748443468|2026|18052025|26032025|DEL05 |Z-FUEL-1063|259.439|MT|259.439|MT|101|H|29780.61|INR|000009981|PO-2026957
5889273412|2026|08062025|17.01.2025|LON02 |RMF-IND-285KG|246.779|BOX|246.779|BOX|101|S|53926.45|GBP|000005551|PO-2025735
5478611012|2026|13022025|25012025|FRA01 |RMF-IND-995KG|1881.218|L|1881.218|L|101|H|123883.35|EUR|000000112|PO-2026105
5468982649|2026|28092025|22012025|IN02  |MAT_651666_B|702.038|L|702.038|L|101|S|179996.17|INR|000009981|PO-2026779
5816075737|2026|01012025|04102025|MUM01 |MAT_350337_A|2423.28|L|2423.28|L|201|S|997896.37|INR|000009981|PO-2026695
5550489931|2026|02092025|15022025|MUM01 |308868659414537417|1777.269|L|1777.269|L|261|H|453214.57|INR|000009981|PO-2025552
5497098215|2026|23092025|14.06.2025|IN01  |MAT_564303_B|3904.427|L||L|101|H|318161.44|INR|000009981|PO-2025734
5844976918|2026|13042025|16.06.2025|IN01  |299892651874919865|220.976|EA|220.976|EA|101|H|79498.79|INR|000009981|
5534035479|2026|03032025|12102025|MUM01 |MAT_192116_A|1663.884|L|1663.884|L|541|S|201249.63|INR|000009981|PO-2025998
5998895327|2026|25072025|19012025|DE01  |715638331002293759|4372.043|L|4372.043|L|101|S|582437.25|EUR|000000112|
5675038935|2026|06.02.2025|01122025|FRA01 |MAT_230273_REV2|235.133|EA|235.133|EA|101|H|110118.62|EUR|000000112|PO-2026432
5741883153|2026|29042025|05022025|IN01  |MAT_877293_REV1|608.682|L|608.682|L|102|S|55190.36|INR|000009981|PO-2026988
5462593373|2026|08.01.2025|25072025|LON02 |Z-FUEL-8057|372.786|BOX|372.786|BOX|101|S|35390.22|GBP|000005551|PO-2025802
5190302412|2026|20052025|25.11.2025|MUM01 |694135982846325568|40.57|L|40.57|L|101|H|3271.04|INR|000009981|PO-2026428
5547286606|2026|03032025|18092025|FRA01 |Z-LUBE-1696|443.468|KG|443.468|KG|201|S|187155.11|EUR|000000112|PO-2026134
5861901415|2026|29072025|07092025|FRA01 |RMF-DIE-226MT|302.607|EA|302.607||101|S|18564.24|EUR|000000223|PO-2025533
5566103246|2026|03.12.2025|31102025|US02  |514559507530100768|275.037|HR|275.037|HR|102|S|15064.11|USD|000002211|PO-2025017
5872357856|2026|31052025|29102025|IN01  |MAT_169787_B|820.024|L|820.024||501|S|57880.9|INR|000009981|PO-2026280
5703615195|2026|13092025|22062025|US02  |Z-FUEL-7613|42.769|HR|42.769|HR|101|S|7380.35|USD|000002211|PO-2025941
5503239940|2026|16012026|31012025|IN01  |429050236846858956|469.273|MT|469.273|MT|541|H|75535.55|ABC|000004611|
5963941788|2026|07082025|01092025|MUM01 |Z-LUBE-9555|363.312|MT|363.312|MT|101|H|54429.6|INR|000009981|PO-2025303
5535302169|2026|17042025|02.07.2025|FRA01 |348020477445987079|60.397|EA|60.397|EA|501|H|23194.4|EUR|000000112|PO-2025012
5584522662|2026|14012025|16122025|DEL05 |298277102638481718|1346.114|L|1346.114|L|101|H|96407.05|INR|000009981|
5702883453|2026|29102025|24.02.2025|MUM01 |211118161193060549|228.062|L||L|101|S|37319.66|INR|000004611|PO-2026956
5421511167|2026|17092025|13102025|DE01  |RMF-LUB-225MT|8422.451|L|8422.451||101|H|1991778.74|EUR|000000112|PO-2026870
5609479172|2026|05042025|24092025|US02  |Z-FUEL-8917|-776.452|L|776.452|L|101|S|341512.86|USD|000002211|PO-2025127
5069538920|2026|19022025|22.09.2025|IN01  |879272931927300774|1079.7|L|1079.7|L|101|H|492834.44|INR|000009981|PO-2026529
5096240551|2026|"=""13.01.2026"""|19122025|US01  |747419961601591514|1266.695|L|1266.695|L|261|H|92049.54|USD|000002211|
5931229227|2026|06.10.2025|21042025|UK01  |MAT_588946_REV2|49642.407|L|49642.407|L|101|S|23721209.05|GBP|000005551|PO-2025651
5168888466|2026|16072025|01012026|DEL05 |986171685899223099|938.376|L|938.376|L|201|H|103542.24|INR|000009981|PO-2025646
5067131920|2026|14032025|06022025|DEL05 |534852175690881836|7413.966|L|7413.966|L|541|S|2777204.07|INR|000009981|PO-2025718
5681003320|2026|26102025|14032025|FRA01 |Z-FUEL-6549|1658.33|L|1658.33|L|101|H|590173.69|EUR|000000112|PO-2025377
5271823780|2026|19042025|23092025|DE02  |MAT_242870_REV2|166.362|EA|166.362|EA|101|S|47804.82|EUR|000000112|PO-2025729
5497937838|2026|15032025|14062025|US01  |Z-LUBE-9567|48.246|HR|48.246|HR|101|H|5880.7|USD|000002212|PO-2026672
5082151776|2026|18062025|21112025|US01  |RMF-LUB-330MT|1088.528|L|1088.528|L|101|H|159152.39|USD|000002211|PO-2026446
5314661877|2026|27022025|15042025|DE01  |Z-FUEL-3571|105.947|KG|105.947|KG|101|H|8843.96|EUR|000000112|PO-2026713
5260324602|2026|20-Apr-2025|30042025|MUM01 |Z-FUEL-2662|8514.749|L||L|101|H|3992947.22|INR|000004611|
5228110022|2026|21032025|23.11.2025|UK01  |034062934574422262|400.997|BOX|400.997|BOX|541|S|37529.72|GBP|000005551|PO-2026343
5967943532|2026|29042025|08122025|IN02  |Z-CHEM-5522|39179.657|L|39179.657|L|101|H|4477772.08|INR|000009981|
5136290015|2026|25082025|08052025|FRA01 |MAT_906434_REV2|15392.969|L||L|102|S|2851325.61|EUR|000000223|PO-2026995
5662983017|2026|12062025|12092025|IN02  |MAT_833250_A|1443.62|L|1443.62|L|101|S|530284.18|INR|000009981|PO-2026896
5578582847|2026|05-May-2025|28042025|US01  |RMF-LUB-660MT|2995.712|L|2995.712|L|101|S|274341.36|USD|000002212|PO-2026202
5052952077|2026|24082025|20012026|IN02  |RMF-IND-220MT|551.962|L|551.962|L|101|H|146133.63|INR|000009981|PO-2025604
5893783736|2026|15012025|08072025|MUM01 |436944240584843745|4003.143|L||L|122|H|212939.12|INR|000009981|PO-2026619
5425705281|2026|02.09.2025|15012025|LON02 |Z-STEEL-9399|509.62|L|509.62|L|101|H|229850.67|GBP|000005551|PO-2025707
5662257642|2026|25122025|05092025|DEL05 |763079923073708836|36377.661|L||L|101|S|18104325.99|INR|000009981|PO-2026776
5860215281|2026|16092025|01122025|IN02  |RMF-LUB-318L|2702.44|L|2702.44||101|S|522514.73|INR|000009981|PO-2025182
5075736959|2026|22052025|21012026|DEL05 |Z-STEEL-7554|6248.449|L|6248.449|L|101|S|2532006.11|XYZ|000009981|
5663442673|2026|15012025|26022025|UK01  |373450023479134898|1511.222|L|1511.222|L|101|S|618190.15|GBP|000005551|PO-2025499
5490289281|2026|15122025|15102025|DEL05 ||240.324|BOX||BOX|541|H|107084.48|INR|000009981|PO-2026814
5354176571|2026|06012025|24082025|MUM01 |400621019331860857|4039.997|L|4039.997|L|321|H|1531612.19|INR|000009981|PO-2026605
5894243545|2026|02122025|15092025|LON02 |Z-LUBE-1784|9723.063|L|9723.063|L|101|S|1832622.97|GBP|000005551|
5096614496|2026|19112025|"=""27.04.2025"""|MUM01 |MAT_929738_REV2|292.65|L|292.65|L|541|S|89332.23|INR|000009981|PO-2025347
5528684667|2026|03042025|01082025|DEL05 |RMF-CHE-445L|560.492|L|560.492|L|261|S|215597.92|INR|000004611|PO-2025472
5576072513|2026|09022025|26052025|US02  |Z-CHEM-6411|1140.782|L|1140.782||101|H|175603.85|USD|000002211|PO-2025605
5686818196|2026|19052025|10-Aug-2025|IN01  |130114844983332253|9259.994|L|9259.994||261|S|632812.36|INR|000009981|
5716930099|2026|21072025|26042025|LON02 |243059167048767651|1466.385|L|1466.385|L|101|H|609735.64|GBP|000005551|PO-2026494
5038746747|2026|29012025|26042025|CHI03 |403535670250643997|95.16|HR|95.16|HR|101|H|29424.36|USD|000002212|PO-2026458
5629096965|2026|07072025|18122025|IN01  |196928293937913912|1428.507|L|1428.507|L|101|H|275161.4|INR|000009981|
5635344593|2026|08012026|16072025|US02  |MAT_684734_B|196.698|EA|196.698|EA|101|H|47402.1|USD|000002211|
5999950238|2026|08052025|03042025|IN01  |Z-FUEL-5328|360.978|L|360.978|L|541|S|108449.66|INR|000004611|PO-2025352
5568133181|2026|22062025|07052025|IN02  |Z-FUEL-9801|407.555|MT|407.555|MT|101|S|87351.48|INR|000004611|
5219765010|2026|01012026|30122025|US02  |833322183030752965|730.938|L|730.938||101|S|180855.13|USD|000002211|PO-2026839
5503104774|2026|29122025|03092025|UK01  |Z-CHEM-6175|1267.304|L||L|101|H|465044.49|GBP|000005551|
5526727741|2026|09072025|02122025|DEL05 |Z-STEEL-9773|3331.1|L|3331.1|L|101|H|1047902.77|INR|000009981|PO-2026615
5989806134|2026|27012025|29062025|DE02  |RMF-IND-151MT|333.107|KG|333.107|KG|122|H|101092.08|EUR|000000112|PO-2026878
5629551112|2026|14022025|12.01.2026|IN01  |MAT_867286_A|10128.349|L|10128.349||101|H|1550308.82|INR|000009981|PO-2025142
5318431299|2026|08.04.2025|04012025|LON02 |MAT_351642_REV2|7244.827|L|7244.827|L|541|H|2165259.7|GBP|000005551|
5494345816|2026|27072025|08/30/2025|LON02 |515686989243374445|7737.172|L|7737.172|L|541|H|991948.72|GBP|000005551|PO-2025179
5900193987|2026|22122025|05092025|US01  |927834236494039487|1700.519|L|1700.519|L|321|H|756352.28|USD|000002211|PO-2025121
5181216686|2026|07.09.2025|26052027|MUM01 |807906282534791497|310.847|MT|310.847|MT|501|S|93355.73|INR|000009981|PO-2026265
5664058706|2026|17052025|05112025|CHI03 |MAT_599929_REV1|160.002|EA|160.002|EA|101|S|12323.73|USD|000002211|PO-2026167
5067371670|2026|21102025|09012025|DE02  |Z-LUBE-2670|235.38|EA|235.38|EA|201|S|78194.42|EUR|000000112|PO-2025809
5844832976|2026|02112025|02032025|IN01  |RMF-LUB-554L|551.837|L|551.837|L|101|H|188808.55|INR|000009981|PO-2025968
5333152950|2026|04072025|20082025|DE01  |MAT_132292_A|43320.062|L|43320.062|L|101|S|15395183.38|EUR|000000112|
5793641536|2026|08112025|29-Jan-2025|MUM01 |198228113406019149|1294.186|L|1294.186|L|122|H|74934.81|INR|000009981|PO-2025613
5097570440|2026|17062025|04012025|US02  |MAT_162990_REV2|220.052|HR|220.052|HR|101|S|31058.0|USD|000002211|PO-2026216
5897062783|2026|09.09.2025|28.10.2025|UK01  |MAT_804741_B|1854.882|L|1854.882||122|S|859126.41|GBP|000005551|
5078251875|2026|15042025|28022025|CHI03 |Z-FUEL-1283|95.491|HR|95.491|HR|201|S|14728.43|USD|000002211|
5155726398|2026|01052025|21022025|UK01  |716968729073563915|35.206|BOX|35.206|BOX|101|H|11580.34|GBP|000005551|PO-2025351
5460187151|2026|30102025|02022025|DEL05 |RMF-IND-772MT|299.888|L|299.888|L|541|H|15141.31|INR|000009981|
5556511945|2026|17012025|15082025|FRA01 |RMF-CHE-553KG|26.277|EA|26.277|EA|261|H|2304.83|EUR|000000112|PO-2025191
5134383061|2026|26022025|29042025|LON02 |MAT_357741_A|323.468|BOX|323.468|BOX|101|S|92552.67|GBP|000005551|PO-2026175
5859390956|2026|27012026|"=""02.02.2025"""|MUM01 |624558769707108554|338.36|L|338.36|L|101|H|167712.08|INR|000009981|PO-2025980
5463306090|2026|17092025|24122025|FRA01 |RMF-DIE-207MT|456.184|KG|456.184||261|H|60469.62|EUR|000000112|PO-2026431
5542034442|2026|01112025|18022025|US02  |RMF-DIE-398MT|239.889|EA|239.889||101|S|99407.98|USD|000002211|PO-2026208
5935779976|2026|12022026|09092025|IN02  |551619076338620983|180.476|MT|180.476|MT|541|H|42717.82|INR|000009981|PO-2025651
5904428633|2026|26032025|04012025|DE02  |MAT_305302_REV2|158.812|KG|158.812|KG|321|S|45889.2|EUR|000000112|
5096400057|2026|13112025|28012025|IN01  |MAT_929976_B|975.526|L|975.526|L|101|S|256883.88|INR|000009981|PO-2026237
5994263290|2026|11082025|24012025|IN01  |722646628105555456|1096.43|L|||101|S|398819.65|INR|000009981|PO-2025203
5487843976|2026|20012026|05022026|MUM01 |RMF-CHE-900KG|1512.702|L|1512.702|L|122|S|565644.08|INR|000004611|PO-2025300
5452610790|2026|07042025|29.07.2025|FRA01 |Z-LUBE-3533|120.132|KG|120.132|KG|261|S|30378.44|EUR|000000112|PO-2026995
5143052088|2026|02092025|27112025|DEL05 |RMF-DIE-930KG|1112.876|L|1112.876|L|261|H|78433.17|INR|000009981|
5593088275|2026|15102025|15022025|US02  |400580334158315831|114.386|EA|114.386|EA|101|H|8756.22|USD|000002211|PO-2026619
5166845340|2026|24122025|09062025|IN01  |MAT_475055_B|236.955|BOX|236.955|BOX|101|S|113923.38|INR|000009981|PO-2025225
5509194618|2026|23112025|31102025|LON02 |RMF-IND-830MT|1789.465|L|1789.465|L|201|H|619604.67|GBP|000005551|PO-2025602
5772311258|2026|16.03.2025|04082025|DEL05 |Z-LUBE-5384|59.365|EA|59.365|EA|101|H|5614.72|INR|000009981|PO-2025841
5327851109|2026|06112025|02112025|IN02  |590161386758021635|1440.273|L|1440.273|L|101|H|121785.45|INR|000009981|PO-2025537
5345094139|2026|08112025|07012026|DEL05 |Z-STEEL-9605|384.812|MT|384.812|MT|101|H|38917.21|INR|000004611|
5122299090|2026|02012025|07.05.2025|DEL05 |668348600673802330|1864.845|L|1864.845|L|201|S|344655.58|INR|000009981|PO-2026139
5972536098|2026|08102025|26032025|DEL05 |595726062992646374|331.385|MT|331.385||201|H|89099.85|INR|000009981|PO-2025240
5556514054|2026|29102025|04012025|IN02  |MAT_689752_A|9596.579|L||L|101|S|3346183.16|INR|000009981|PO-2025875
5469481041|2026|29042025|11092025|MUM01 |MAT_526680_REV1|2464.818|L||L|501|H|1129277.76|INR|000009981|PO-2025919
5123627090|2026|03052025|25082025|DE01  |526704455534083303|452.56|EA|452.56|EA|101|H|52146.94|EUR|000000223|PO-2025965
5814246499|2026|02122025|29102025|US01  |RMF-IND-611MT|7384.678|L|7384.678|L|201|H|1926399.72|USD|000002211|
5370220609|2026|09012026|20082025|IN02  |Z-STEEL-9292|14.555|MT|14.555|MT|101|H|2301.8|INR|000009981|
5657409611|2026|28022025|03032025|US01  |Z-FUEL-2015|1743.645|L|1743.645|L|101|S|226497.49|USD|000002212|PO-2026900
5936410372|2026|14092025|31102025|DE02  |Z-LUBE-8723|204.186|EA|204.186|EA|101|S|32582.42|EUR|000000223|PO-2025637
5747595305|2026|01.11.2025|01102025|DE01  |MAT_531184_REV1|563.066|L|563.066|L|101|H|124746.79|EUR|000000112|
5536074008|2026|20.06.2025|15012026|US01  |RMF-CHE-639MT|1579.331|L|1579.331|L|102|H|701710.61|USD|000002212|PO-2026774
5511768256|2026|17052025|15032025|FRA01 |RMF-IND-499MT|1382.223|L|1382.223|L|101|H|447279.22|EUR|000000112|PO-2026680
5795947464|2026|22072025|05052025|FRA01 |Z-FUEL-3140|1136.662|L|1136.662|L|102|H|80807.03|EUR|000000112|PO-2026797
5066515698|2026|08062025|28022025|US02  |MAT_460377_REV1|5236.438|L|5236.438|L|101|H|931363.68|USD|000002212|PO-2025792
5770068567|2026|04082025|15062025|IN02  |MAT_316649_A|34831.008|L|34831.008|L|101|S|10263685.78|INR|000009981|
5453987731|2026|10112025|12082025|IN02  |318116102986859691|434.204|L|434.204|L|541|S|104925.11|INR|000009981|PO-2026989
5086395307|2026|07112025|27062025|DEL05 |RMF-LUB-346MT|1079.61|L|1079.61|L|102|S|193077.91|INR|000008821|PO-2025471
5300456460|2026|28102025|14092025|DE02  |Z-CHEM-8211|68.294|EA|68.294|EA|101|S|30277.03|EUR|000000223|
5659610101|2026|10012026|09102025|FRA01 |923208564687174908|215.844|KG|215.844|KG|201|S|29180.36|EUR|000000223|
5826400139|2026|27052025|27072025|DE01  |Z-CHEM-9377|269.431|KG|269.431|KG|261|H|31108.6|EUR|000000112|PO-2025908
5660998211|2026|22.08.2025|"=""13.01.2026"""|IN01  |RMF-LUB-407L|1144.621|L|1144.621|L|101|S|253260.26|INR|000009981|PO-2026929
5359975591|2026|06122025|04122025|MUM01 |RMF-LUB-369L|335.313|EA|335.313|EA|101|S|135129.31|INR|000008821|PO-2026549
5536920162|2026|18022026|09032025|CHI03 |RMF-DIE-186L|409.346|HR|409.346|HR|321|S|93917.32|USD|000002211|PO-2026594
5894421190|2026|16012026|30012026|LON02 |Z-LUBE-6651|9521.794|L|9521.794|L|101|S|2107335.59|GBP|000005551|PO-2025152
5964415138|2026|10/03/2025|26122025|US02  |MAT_512989_REV2|1579.236|L|1579.236||501|H|738934.57|USD|000002212|PO-2026855
5537954122|2026|28032025|03012026|DEL05 |MAT_160134_B|3499.476|L|3499.476||101|H|197143.61|INR|000009981|
5031042124|2026|10062025|08.09.2025|US01  |712257183139876791|64.509|EA|64.509|EA|101|H|24496.53|USD|000002212|
5078375606|2026|28.02.2025|23052025|DE01  |RMF-CHE-435MT|377.01|EA|377.01||101|H|19674.27|EUR|000000223|
5932652343|2026|02022026|07012025|US02  |RMF-CHE-933L|380.185|HR|380.185|HR|101|S|53339.41|USD|000002211|
5099436025|2026|03-May-2025|18122025|UK01  |983666275880067734|1791.735|L|1791.735|L|101|H|454783.49|GBP|000005551|PO-2025623
5229698021|2026|29012026|01062025|DEL05 |RMF-CHE-974L|600.303|L|600.303||541|S|223483.7|INR|000004611|PO-2026739
5895752734|2026|22082025|08.03.2025|LON02 |Z-STEEL-2951|28140.59|L|28140.59|L|101|H|4886865.07|GBP|000005551|PO-2026312
5122195945|2026|15022026|04032025|DE01  |MAT_643892_REV1|387.106|EA|387.106|EA|501|H|107836.69|EUR|000000223|PO-2026570
5272695313|2026|14022025|22102025|DE02  |Z-STEEL-9097|411.608|KG|411.608|KG|101|S|48946.57|EUR|000000112|PO-2025196
5809050159|2026|12032025|02092025|FRA01 |Z-FUEL-5966|170.978|EA|170.978|EA|102|H|70900.65|EUR|000000112|PO-2026749
5864929183|2026|26072025|23092025|UK01  |MAT_855911_REV1|437.734|BOX|437.734|BOX|101|S|107032.49|GBP|000005551|
5068503807|2026|01/26/2025|22082025|UK01  |MAT_146855_A|3210.245|L|3210.245|L|101|H|1514754.37|GBP|000005551|PO-2026942
5003229635|2026|04082025|21012026|IN02  |MAT_307341_B|210.383|L|210.383|L|101|H|17538.93|INR|000004611|
5935149947|2026|11012026|28042025|DE02  |MAT_765059_REV1|416.162|EA|416.162|EA|501|S|84253.61|EUR|000000112|PO-2025180
5169370925|2026|02032025|07042025|CHI03 |RMF-LUB-119KG|38764.043|L|38764.043|L|541|S|3623110.46|USD|000002212|PO-2025967
5040222154|2026|03032025|17122025|UK01  |Z-LUBE-8243|212.473|BOX|212.473|BOX|321|H|58869.17|GBP|000005551|
5862864618|2026|27022025|03022026|CHI03 |MAT_765056_B|109.872|EA||EA|541|H|17624.74|USD|000002211|
5825040467|2026|24022025|"=""07.08.2025"""|IN01  |760798309075097858|3605.977|L||L|101|S|760478.22|INR|000009981|PO-2025653
5641544929|2026|26122025|"=""28.10.2025"""|UK01  |Z-CHEM-3026|6456.839|L|6456.839|L|101|S|750039.82|GBP|000005551|PO-2026002
5331700946|2026|26012025|18062025|IN02  |638745428879758764|9677.103|L||L|101|S|1314086.11|INR|000009981|
5458829265|2026|12.05.2025|15.04.2025|MUM01 |Z-LUBE-7735|14.466|L|14.466|L|101|S|1723.79|INR|000009981|PO-2025234
5656499435|2026|06062025|19072025|DE01  |605662215178829701|384.131|KG|384.131|KG|122|S|70385.27|EUR|000000112|
5418058664|2026|08012025|12062025|DEL05 |Z-LUBE-8342|368.179|MT|368.179|MT|101|H|119916.2|INR|000004611|PO-2026301
5388685433|2026|27082025|03022026|LON02 |RMF-CHE-968L|7462.338|L||L|541|S|2763571.73|GBP|000005551|PO-2026464
5444894044|2026|12-Apr-2025|16052025|IN02  |RMF-LUB-846MT|40554.823|INVALID|40554.823|L|122|H|2260408.98|INR|000009981|PO-2025346
5587781235|2026|11/24/2025|10.07.2025|MUM01 |Z-FUEL-5662|18.138|BOX|18.138|BOX|101|H|4555.68|INR|000009981|
5333512270|2026|13052025|27082025|UK01  |Z-CHEM-1606|956.913|L|956.913|L|201|S|342989.56|GBP|000005551|PO-2026865
5728916245|2026|05092025|01102025|IN02  |RMF-DIE-698MT|1668.276|L|1668.276|L|101|H|143377.86|INR|000009981|PO-2026043
5731138209|2026|15092025|17.08.2025|DEL05 |222382546265579158|8708.057|L|8708.057|L|101|H|644274.73|INR|000009981|
5162226433|2026|23042025|21102025|DE02  |Z-STEEL-3982|242.626|EA|242.626|EA|122|H|44487.88|EUR|000000112|PO-2026306
5816346280|2026|11.04.2025|28032025|MUM01 |453578006627380582|814.146|L|814.146|L|541|S|396325.88|INR|000009981|PO-2026873
5679945941|2026|25072025|17-Nov-2025|LON02 |RMF-LUB-890L|270.389|BOX|270.389|BOX|501|H|33497.8|GBP|000005551|
5859519346|2026|31102025|12052025|MUM01 |RMF-LUB-344MT|1778.649|L|1778.649|L|101|H|880563.56|INR|000008821|
5638051828|2026|30012026|31072025|CHI03 |RMF-LUB-834L|9383.314|L|9383.314||101|S|2136349.35|USD|000002211|PO-2025496
5071653894|2026|21012026|14012025|FRA01 |RMF-DIE-367MT|245.234|EA|245.234|EA|321|S|91172.05|EUR|000000112|
5811061711|2026|16.02.2026|26122025|IN02  |005601182359440970|1128.312|L|1128.312|L|101|S|315977.26|INR|000009981|PO-2025674
5213900420|2026|29052025|16022026|IN02  |RMF-IND-535L|1367.786|L|1367.786|L|101|S|499833.64|INR|000009981|PO-2026973
5565296769|2026|11/09/2025|25082025|US01  |Z-FUEL-1561|6548.778|L|6548.778|L|101|S|3135817.8|USD|000002212|
